Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,110.05999755859375,110.97000122070312,110.05999755859375,110.9000015258789,108.16595458984375,655200
2020-01-02,111.58999633789062,111.98999786376953,111.05999755859375,111.66999816894531,108.9169692993164,1352600
2020-01-03,110.56999969482422,111.97000122070312,110.36000061035156,111.81999969482422,109.0632553100586,1107000
2020-01-06,111.31999969482422,113.05999755859375,111.31999969482422,113.01000213623047,110.22393035888672,1046700
2020-01-07,112.51000213623047,113.43000030517578,112.22000122070312,112.41000366210938,109.63872528076172,933700
2020-01-08,112.62999725341797,114.02999877929688,112.61000061035156,113.76000213623047,110.95543670654297,1261600
2020-01-09,113.98999786376953,114.37000274658203,113.51000213623047,114.05000305175781,111.23829650878906,1605900
2020-01-10,114.62999725341797,114.80999755859375,113.45999908447266,113.73999786376953,110.93592834472656,964600
2020-01-13,114.20999908447266,115.51000213623047,112.29000091552734,115.13999938964844,112.30142211914062,1548900
2020-01-14,115.0,115.38999938964844,114.38999938964844,114.95999908447266,112.1258544921875,895100
2020-01-15,114.88999938964844,116.13999938964844,114.30999755859375,115.30999755859375,112.46722412109375,892100
2020-01-16,115.69999694824219,117.47000122070312,115.69999694824219,116.87999725341797,113.9985122680664,796000
2020-01-17,117.1500015258789,117.29000091552734,116.08999633789062,117.22000122070312,114.33013153076172,1416400
2020-01-21,116.69999694824219,118.1500015258789,116.69999694824219,117.8499984741211,114.9446029663086,1442000
2020-01-22,118.0199966430664,119.62000274658203,118.0199966430664,119.16000366210938,116.22230529785156,1948100
2020-01-23,123.08999633789062,130.5500030517578,122.19999694824219,128.47999572753906,125.31254577636719,4300600
2020-01-24,128.44000244140625,129.25999450683594,126.76000213623047,128.25999450683594,125.09796905517578,2063800
2020-01-27,127.33000183105469,128.24000549316406,126.75,126.9000015258789,123.77149963378906,1312300
2020-01-28,126.55000305175781,127.19999694824219,125.20999908447266,125.55000305175781,122.45478057861328,1530400
2020-01-29,126.06999969482422,126.06999969482422,122.87999725341797,123.01000213623047,119.9773941040039,1570500
2020-01-30,122.44000244140625,123.4000015258789,121.62000274658203,122.54000091552734,119.51898193359375,1541200
2020-01-31,123.55000305175781,123.77999877929688,120.69000244140625,121.22000122070312,118.23152160644531,2397800
2020-02-03,121.08999633789062,123.29000091552734,121.08999633789062,122.66999816894531,119.6457748413086,1373300
2020-02-04,122.93000030517578,124.11000061035156,122.66999816894531,123.48999786376953,120.445556640625,1698700
2020-02-05,123.66999816894531,124.12000274658203,122.26000213623047,122.75,119.72380065917969,1882500
2020-02-06,123.19999694824219,123.83000183105469,121.75,122.2300033569336,119.21662139892578,1305500
2020-02-07,121.9000015258789,122.54000091552734,120.86000061035156,121.08000183105469,118.09497833251953,1014900
2020-02-10,120.94000244140625,121.87000274658203,120.29000091552734,121.81999969482422,118.81672668457031,1618800
2020-02-11,122.41000366210938,122.62000274658203,121.38999938964844,121.62000274658203,118.62165832519531,1006300
2020-02-12,122.18000030517578,122.58999633789062,121.33999633789062,122.04000091552734,119.03131103515625,1036000
2020-02-13,121.58999633789062,123.43000030517578,121.58999633789062,123.0,119.96764373779297,867900
2020-02-14,122.87999725341797,123.44999694824219,121.75,122.02999877929688,119.02155303955078,1257200
2020-02-18,121.94000244140625,123.54000091552734,121.83999633789062,123.51000213623047,120.4650650024414,1915100
2020-02-19,123.63999938964844,124.48999786376953,122.0999984741211,122.25,119.23612213134766,1273100
2020-02-20,122.13999938964844,122.5199966430664,118.91000366210938,119.56999969482422,116.62220001220703,1384700
2020-02-21,119.01000213623047,119.91999816894531,115.83999633789062,116.08000183105469,113.2182388305664,1740000
2020-02-24,114.12999725341797,114.88999938964844,111.83999633789062,111.94000244140625,109.18031311035156,2128200
2020-02-25,112.08000183105469,112.4000015258789,108.36000061035156,108.6500015258789,105.97142028808594,2277700
2020-02-26,109.68000030517578,110.38999938964844,106.41000366210938,106.80000305175781,104.16702270507812,1676200
2020-02-27,105.05000305175781,107.04000091552734,102.91000366210938,102.97000122070312,100.43143463134766,2536900
2020-02-28,100.69999694824219,103.47000122070312,100.30999755859375,103.38999938964844,100.8410873413086,4823400
2020-03-02,104.05999755859375,108.97000122070312,103.79000091552734,108.77999877929688,106.09819793701172,3897100
2020-03-03,108.16999816894531,109.41999816894531,105.05999755859375,106.4000015258789,103.77688598632812,2596200
2020-03-04,107.86000061035156,110.12999725341797,107.25,110.12999725341797,107.4149169921875,2649300
2020-03-05,107.51000213623047,117.37000274658203,107.51000213623047,116.45999908447266,113.95101928710938,4652300
2020-03-06,112.23999786376953,120.12999725341797,112.0999984741211,117.91000366210938,115.36978149414062,4220900
2020-03-09,112.0,118.69999694824219,111.05000305175781,115.94999694824219,113.4520034790039,2854100
2020-03-10,118.80000305175781,119.25,109.87999725341797,114.77999877929688,112.30721282958984,2749600
2020-03-11,111.81999969482422,116.95999908447266,110.68000030517578,114.80000305175781,112.3267822265625,3315400
2020-03-12,110.01000213623047,113.69000244140625,103.80999755859375,105.05999755859375,102.79661560058594,3493100
2020-03-13,108.81999969482422,113.83999633789062,106.37999725341797,113.66999816894531,111.22112274169922,3337800
2020-03-16,106.16000366210938,119.80999755859375,104.75,110.73999786376953,108.35424041748047,4232400
2020-03-17,113.76000213623047,134.41000366210938,113.7300033569336,127.45999908447266,124.71404266357422,5231600
2020-03-18,122.63999938964844,139.14999389648438,120.0,130.5,127.68856048583984,3862500
2020-03-19,132.08999633789062,141.00999450683594,123.62999725341797,125.30999755859375,122.6103515625,3889200
2020-03-20,126.0,131.97000122070312,116.83000183105469,119.33000183105469,116.75918579101562,4509400
2020-03-23,121.33000183105469,123.29000091552734,114.56999969482422,121.5999984741211,118.98027801513672,3061600
2020-03-24,125.23999786376953,126.0,116.20999908447266,122.0,119.37167358398438,3012900
2020-03-25,126.0,131.11000061035156,121.83999633789062,126.66000366210938,123.93126678466797,3576400
2020-03-26,125.98999786376953,139.49000549316406,125.97000122070312,137.80999755859375,134.84104919433594,3458300
2020-03-27,135.36000061035156,142.97000122070312,133.02000427246094,140.0399932861328,137.02301025390625,3330300
2020-03-30,141.3000030517578,146.25,134.57000732421875,145.91000366210938,142.76654052734375,2991600
2020-03-31,144.0800018310547,146.39999389648438,140.52999877929688,141.5500030517578,138.50048828125,2957000
2020-04-01,138.9600067138672,142.64999389648438,136.38999938964844,139.13999938964844,136.1424102783203,2344700
2020-04-02,137.86000061035156,145.42999267578125,137.38999938964844,142.52000427246094,139.4495849609375,2950400
2020-04-03,142.00999450683594,145.89999389648438,140.66000366210938,141.3300018310547,138.28521728515625,2793300
2020-04-06,142.69000244140625,150.3300018310547,136.30999755859375,147.13999938964844,143.9700469970703,3663100
2020-04-07,147.38999938964844,148.0,142.91000366210938,145.8000030517578,142.65895080566406,3177700
2020-04-08,146.61000061035156,148.22000122070312,145.0,146.82000732421875,143.65695190429688,2128300
2020-04-09,146.22999572753906,146.63999938964844,138.75999450683594,139.39999389648438,136.3968048095703,3332400
2020-04-13,138.82000732421875,142.6199951171875,138.41000366210938,139.99000549316406,136.97409057617188,2060900
2020-04-14,141.50999450683594,143.83999633789062,140.1199951171875,143.75999450683594,140.66287231445312,2305800
2020-04-15,142.80999755859375,145.57000732421875,141.44000244140625,145.08999633789062,141.9642333984375,1989000
